"n","omega","rho","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","plugin","pluginse","onestep","onestepse","maxl1","maxpi1","mink","maxk"
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42094550237407,0.0494636708877228,2.33464905396331,0.260238146298913,0.99965842983186,0.85750370435657,0.0868437598610213,0.927291275202755
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24658753235368,0.0435751983885274,2.52234001636939,0.197069058459113,0.996227110115009,0.809087868253486,0.142201540097986,0.886049524547157
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.51737137407223,0.0463656135623314,2.40448249726428,0.230971368061854,0.999864402434265,0.852996172212765,0.136149185998752,0.922992322724994
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39807713385169,0.0441260800140981,2.85176457699321,0.220305433142542,0.997597695605492,0.856423006046666,0.114031869488278,0.920816496229285
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29932804719189,0.0421776835438502,2.65752889273343,0.201881906149894,0.995614037986922,0.859713808726336,0.0568697370943518,0.963014872416226
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.20206267094964,0.0491832183702714,2.08757047048385,0.222913094150292,0.99725539392551,0.888519996003607,0.0896488307575064,0.951679270770016
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43595970124777,0.0485855554067046,2.60160840494325,0.223776176833949,0.997222164961715,0.883186537725403,0.0786057973315729,0.92948127452209
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.7089153618899,0.0493916425487411,2.40467527607859,0.304919272537038,0.99904220221538,0.859835383085185,0.118804076118532,0.953570523515017
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38177979410113,0.044387679675159,2.3788725008193,0.225346873672249,0.999791344647781,0.869396837249569,0.0966318871920498,0.935698791663901
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50309311746655,0.0452514869039697,2.54940453760495,0.213388549764803,0.999739817868778,0.867985859736042,0.103733735300146,0.929797969296323
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.01623920132136,0.0505769241250945,2.53060547773453,0.253318661950134,0.998546423973898,0.87313332175459,0.101588468899354,0.918154988330339
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.15067437849882,0.048351127209678,2.82100643633214,0.280185093727866,0.999337184361972,0.830017072345574,0.10250434704223,0.953544779581439
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24496114423659,0.0526014043645884,2.55142035129131,0.261609447908462,0.999150290449817,0.86970708631341,0.0764709664123151,0.935470611772814
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50023441255742,0.0381286496353472,2.46677837162688,0.174160651860902,0.99960083745976,0.833150455798184,0.139252701122546,0.902896463627196
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36459447457816,0.0415959120992986,2.52399312050579,0.165087526272327,0.999592927838676,0.839406344312143,0.115208672672819,0.911142244242367
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39890215054505,0.0411842150263423,2.58092640699441,0.172867147975184,0.999596376744212,0.860202994652391,0.090449892482603,0.926808778893344
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18853784504575,0.0536501634319478,2.15988365814404,0.30790460577243,0.999687037817588,0.863906179506434,0.116267450857661,0.932580491813002
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42536445902516,0.044137712621426,2.35847807958731,0.212139237312052,0.999684330484778,0.856015198665771,0.118692093591286,0.914965977906251
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.56931287373891,0.0413680157551422,2.80582916191034,0.213481286685867,0.998605871450103,0.841193982364314,0.0986093112831762,0.932235813981695
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22861402212268,0.0489110258522117,2.31702733113133,0.302966187743673,0.99867984561343,0.851740561661077,0.108095835369277,0.906971611731058
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.44795201789582,0.0431577236008738,2.47101702635791,0.204123711813536,0.999109732932341,0.875276336599946,0.116372886327133,0.9294465514177
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36894883645259,0.0426331577624112,2.26110685245146,0.219153880591091,0.999094155643673,0.857016196747453,0.114496298541766,0.945506601666988
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.31731450611981,0.0466410533387574,2.79038050893877,0.199460586931111,0.999863031280547,0.834174196249109,0.092690234331444,0.939201998347122
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22094740419718,0.0490896912003596,2.42081856417439,0.236930092934822,0.999477326299775,0.858712369999189,0.113461369371017,0.933961794126368
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.06959909042638,0.0462692004220821,2.46004619361083,0.255380360085094,0.999783320364322,0.858559689603339,0.0747952245653386,0.924150310286156
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42514162485239,0.0457302936866732,2.43582270754293,0.238092962523226,0.999404547857533,0.855058028599333,0.102979480756979,0.933270630003167
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.5324047175925,0.0405508311511736,2.53113465131121,0.174558270838157,0.999486998077436,0.834792395442831,0.0949341418084766,0.934971640027022
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.14260315593835,0.0549552464213076,2.87573987605016,0.2865702010759,0.997493713873997,0.878297555892872,0.106149809212441,0.925929321958308
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.4800892024379,0.0473970245828513,2.56133615227999,0.225521021604627,0.999931072949437,0.851923442591447,0.0969204062329385,0.924253113673174
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50180983806243,0.0397365745665172,2.62366352912871,0.204508636863917,0.999838824342911,0.865755229046333,0.0930867520787717,0.921800199244264
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.09875560525947,0.0463602743048461,2.22835778824952,0.179351548826855,0.999267888179881,0.84247599787192,0.101834536444573,0.916244232079298
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40623451039945,0.0458878629322774,2.67098987014726,0.210611788255221,0.999907552041312,0.82728582876918,0.0558095060232473,0.931587441219741
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53027285741851,0.0430267343368762,2.73121466727067,0.20104647653493,0.997797414368314,0.83800243441412,0.118946528964048,0.924840525653712
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48909137799069,0.0435263719980885,2.3217162055238,0.185595441471217,0.999661531150417,0.841735093048471,0.110146223287379,0.914093643397374
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41082781630669,0.0432567097724658,2.64928398910586,0.188743928545525,0.998725627401586,0.862729285284067,0.117906930236674,0.927282221998204
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29843842457545,0.045071345072403,2.45440154106507,0.206564088181694,0.998948097384433,0.869420903050589,0.109320617920341,0.937383889163651
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2879477540478,0.0366973349222337,2.31112146434741,0.165285126608055,0.99886760954039,0.827007847792593,0.121139346250447,0.911675967095042
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30858494804824,0.0431454042271817,2.50295066999095,0.210760991690185,0.997113092100444,0.846802040182406,0.102853369556219,0.926533875025591
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43710440223859,0.0411704265229042,2.77608880614558,0.160785133179957,0.999778270338472,0.829355585231774,0.0862952543157623,0.926058128023946
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38313064943947,0.0426313927844815,2.65183821179936,0.19327988300546,0.999687491827102,0.863999260819645,0.131421336452115,0.920025210934978
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.13516231026247,0.0437302340387045,2.09624719538874,0.198465912616047,0.998354831608331,0.853008751571468,0.0896997165022769,0.91325294628028
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.65147728886585,0.0467944712232158,2.1543211679587,0.290493901275231,0.999641500292474,0.852747615310157,0.109531231629233,0.913793571783915
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.0132775003639,0.0506242471420938,2.5913476672958,0.276553588609398,0.996537617132927,0.876215996034465,0.0836031813293905,0.937548915000829
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.16540442191474,0.0412442342851506,2.22960614531055,0.185789993042296,0.997197518469747,0.842163307401639,0.108175287575637,0.904262556417652
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.17814529919454,0.0417584793912841,2.14157830228689,0.165427440885646,0.998556878310797,0.853976768491193,0.0984209109307855,0.930639014610556
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.65544942206833,0.0501444185978694,2.83669223403322,0.211885625667186,0.999595882422738,0.874413199187017,0.101604849953726,0.926738214389228
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.55578981002058,0.0445129551271922,2.40074566508838,0.268227390348462,0.99849889594385,0.864294956288314,0.108120879890025,0.922153193251677
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,1.93717445588036,0.055944571759629,2.58736869901045,0.305133264568122,0.999513494442091,0.873592820650277,0.108469221076756,0.908626798620161
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45458548117653,0.0421538844992333,2.65627829738064,0.19849816793876,0.999567997226899,0.85777354950266,0.098726003199927,0.91745135075301
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.55658847035857,0.0418860529447537,2.63707289532528,0.173555895560589,0.999692236253758,0.865054667294154,0.113557789744192,0.921819597800256
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37154471142591,0.0440647065275484,2.71423527117698,0.221221367631604,0.995738953170527,0.823786603012362,0.11847993160027,0.928142835648472
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40292683745893,0.0438311131418908,2.59584979806552,0.208113104353273,0.998614922046212,0.822273402360847,0.118298483496214,0.907407915775416
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.35143899663887,0.0478740056948284,2.17877571057318,0.282125921735198,0.997854480801911,0.87538660118167,0.0926489286513149,0.936816528652367
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42726592277588,0.0431780344772317,2.3243529363622,0.243075837075297,0.999415634375417,0.879121041189585,0.117559865231577,0.940361524558657
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45543973632322,0.0442643039092438,2.62760993259019,0.225443773143683,0.998820123778934,0.828209344126375,0.0807231453201698,0.931755598062406
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36159095851117,0.0499060917535604,2.79566302904828,0.253296253503443,0.999644265292675,0.865992557686234,0.0966340083846615,0.922012409160343
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.47331673332903,0.042200119058065,2.57055458788154,0.177592186447627,0.999340080313454,0.855582008944253,0.091814794762425,0.914615062935388
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49679936012194,0.0388356165133892,2.61225020972101,0.158877135863452,0.998708610591022,0.831118978387174,0.10244198635259,0.93802247009854
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25204642262134,0.0415031396228175,2.25892722739629,0.212886077269226,0.999652707960733,0.857698076363022,0.0740957906807109,0.941311299409099
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28628023754936,0.0408967342235365,2.48827416054677,0.216021152958364,0.999576336013146,0.882592696636604,0.114857202840264,0.949654582093015
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25140273534182,0.0457162757320732,2.54212287321416,0.213482655184624,0.999290685194682,0.845668401357656,0.107177425374086,0.915335659368471
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52511615621834,0.0378712192233963,2.62925586583498,0.19130384235542,0.996315017095836,0.862358295082183,0.13185725833922,0.934241370166681
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.26887136427479,0.0420085119495847,2.45809280256273,0.193869538409812,0.996727412594877,0.848621500628529,0.112033920020249,0.9149591263368
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34854184828571,0.048319199175449,2.38785745288185,0.208418189304154,0.99833394157827,0.867524601889037,0.130527283318662,0.939002140961102
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41109703663721,0.0493030453361752,2.68546823256424,0.267246062974606,0.999469253435851,0.872898849222962,0.124774569931191,0.923913832198799
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.44762466411574,0.0399080966888196,2.49784131915847,0.159021114791814,0.999947856793331,0.850540602729545,0.0998538617753292,0.934870834047294
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.13942498139295,0.0459462877092918,2.20148210200083,0.215394319612923,0.999515724514111,0.86309554070096,0.107227377233851,0.915926093351181
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52835048157139,0.0469551994623966,2.120397056358,0.259332174046234,0.999804066266425,0.877575038859802,0.109161706981931,0.90560989122413
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36295024916315,0.0536919354753191,1.96467000753381,0.34023011366308,0.998230931053515,0.893891139270532,0.102219286081382,0.931074120846542
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33235632918797,0.0412688598963582,2.45407359695375,0.215758707166661,0.9996409229603,0.843959138254168,0.104772526283843,0.941197653800838
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.47906492877676,0.0433210615249594,2.25013460761363,0.234270545441069,0.999381358091757,0.836797821155751,0.13139742927579,0.903766385507831
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33478142968469,0.0415797374512161,2.72908700513467,0.20968931146453,0.995419338705101,0.855104778802041,0.0782134109587212,0.936865675599992
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25666925741293,0.0524580509808573,2.22248755598035,0.285615879612704,0.998597856812684,0.878804708363854,0.0948477099811703,0.935316262559298
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29920412365273,0.0409681565584279,2.42518092894823,0.152961646600186,0.999501730616028,0.839436492198631,0.108794218431025,0.922119359468303
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.46278532595363,0.0390805345315726,2.3177434703137,0.16595248002597,0.999460542118191,0.865217734317612,0.116826339821344,0.921951685693319
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.69421292695842,0.045034913229673,2.56688751717659,0.234590034839134,0.999712013810586,0.886469027644172,0.124781790091367,0.918021225872446
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45993247741993,0.0432711062074322,2.48070546390512,0.268336145246394,0.998574775762179,0.867851084333648,0.13251287988695,0.924288103938539
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.54815150641586,0.0371441236787299,2.51258410276036,0.16657909426679,0.999892991530112,0.851427785005291,0.113252330262993,0.928744836869775
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.31502109006912,0.0476037230125609,2.34490645638089,0.245753225583693,0.99994880312503,0.824367270014855,0.127768351733728,0.927820154035078
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.58535127875464,0.0444117647400388,2.64566882890108,0.229999038829852,0.997834976027098,0.872977708216015,0.124181048409772,0.913970067316994
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50642840616492,0.0371244164090295,2.41271728966966,0.188510764841685,0.999514583165373,0.854743549085258,0.126135021524607,0.920285096807965
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32251458730487,0.0427397622291269,2.31020803029922,0.231949245789066,0.997554066549461,0.86030372298837,0.0904537398882018,0.927909105543759
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42674741509083,0.0378525448518056,2.44953117913874,0.173028728887913,0.99981225610828,0.834755897595474,0.0772910814249455,0.913320167410295
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.4526713442052,0.0409215290472862,2.68152765045724,0.180107732161759,0.999433503965435,0.873161101694819,0.131921470057663,0.901234098440917
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.54350713822223,0.0457184359199785,2.5981811521817,0.25148350855006,0.998599309466717,0.859430263336081,0.115810342689625,0.933713012858094
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42701542221145,0.0403745857691872,2.62568333854036,0.195222938959249,0.998002859279447,0.878755096271011,0.104106723751887,0.925761365805197
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34740810074645,0.0451493291715222,2.62892960625839,0.217080420737056,0.996494343669262,0.847829365176477,0.119254503325471,0.937023763670109
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38689492173625,0.0402882815741019,2.26499000625726,0.157599163676688,0.999587195914783,0.835937601384783,0.120586389854346,0.936078233552763
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.401506881602,0.0454900328836842,2.30410761229757,0.221437893862809,0.998880822051753,0.836908403383353,0.15520985849306,0.907445239402706
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42081124566828,0.0414156874492869,2.50819558182893,0.209176052737985,0.998772039454453,0.864489796214941,0.108664721416067,0.908025109096793
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42901079871594,0.0426265674920417,2.53012202250541,0.191533955414811,0.999722726127542,0.858160942062122,0.0932532931863057,0.920577691330204
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30369433775903,0.0443490628111078,2.43822103287829,0.200176709995253,0.995993936952432,0.8557307650721,0.110347475054039,0.931047966483518
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.44112627419476,0.0396559643675565,2.38293416623409,0.175968723303192,0.998028898187091,0.86523500422991,0.112829731740781,0.925308128203495
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33427904154768,0.0432294503901254,2.5442038865547,0.188882615093522,0.996219768208185,0.851516014852871,0.0976965507413419,0.922522546694286
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.56725916288072,0.0531192162899375,2.884935851976,0.295095535902005,0.999720408022149,0.874047226798845,0.0717923490039885,0.93886386879651
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.23594453997918,0.0451745431686815,2.24724926439734,0.246077339262461,0.99949603921215,0.855529922264811,0.127625641177306,0.929584056740549
