"n","omega","rho","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","plugin","pluginse","onestep","onestepse","maxl1","maxpi1","mink","maxk"
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.51870045050765,0.0484616323730705,2.43074248759126,0.266511339705596,0.998138470437125,0.850345944084668,0.0976805086862215,0.923954798179853
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33678034303398,0.0404647391211475,2.41982313092657,0.192879075491682,0.996307607145225,0.827054304327149,0.0791424201711016,0.894339389061941
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.07783095574393,0.0445910823348327,2.39433575899537,0.20590461163328,0.993443094006344,0.851086690960237,0.109668617306936,0.934871305292534
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45898857794227,0.0383621068977266,2.48397307080758,0.176928954880124,0.995812789160368,0.829983413592282,0.118370134988822,0.93083251750208
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41753752964388,0.0468698782422477,2.61650374523647,0.240443939634721,0.999910405488925,0.854557781396296,0.0870539458901719,0.920059649078337
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18145056056906,0.0381565749170164,2.55583692712178,0.174610997409149,0.99933133004823,0.832264106522768,0.0630673740897229,0.926289070501176
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45970772868486,0.0428865621773744,2.69562056742154,0.207761257400587,0.99949214106489,0.843232556902497,0.0947573258010871,0.93444104398107
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53010675240233,0.0466714395561292,2.73285130374021,0.267335491872231,0.995602751664317,0.798972609914289,0.105051999828226,0.918530284390561
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40325745828313,0.0428086063394039,2.57811895546949,0.158015761054175,0.999635771650992,0.844418928488101,0.160842149450352,0.922470860161515
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.47125284604113,0.040515053312153,2.41924133409791,0.189950932326402,0.999387687910911,0.794498949506879,0.108154591870898,0.912003557759428
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43889848177031,0.0445787824810406,2.71402583151015,0.193238402345581,0.99982700428545,0.854166271837461,0.093997000487224,0.936396433050209
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.26297257069523,0.0418389368610102,2.47372067608673,0.176285431262761,0.999828155232797,0.858929317608313,0.102196523168395,0.916424308973926
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38598740816058,0.0405763340829501,2.7451951564063,0.177380893021047,0.99734536595959,0.833495679686857,0.0874815490151847,0.938305420322481
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41617591761121,0.0388473087027019,2.51673902671277,0.155055176611509,0.996566603838828,0.841588938679041,0.105107660232673,0.909646651112786
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41218403702242,0.038013805474048,2.43247285800054,0.171101776521216,0.999626054890957,0.861281790660254,0.0820828574600061,0.928534727077139
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52450935971576,0.044024123835714,2.51694276989292,0.197743049390103,0.999446445899362,0.861420386660318,0.101503885123912,0.928203085744024
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.23288976093855,0.0412800335310661,2.35238843043259,0.201504715885483,0.999650146893243,0.840946438553507,0.0828289781741935,0.92992577855888
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18138519625434,0.0445068863089493,2.34648803439107,0.197212627027604,0.998335831738663,0.851296235219125,0.104964496096974,0.921588676185789
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.59178279360905,0.0380219160663356,2.49420752003463,0.147003950426268,0.999586383347333,0.833442382024619,0.121607996872099,0.928164911179169
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36906988119288,0.0427696877332485,2.74058686150375,0.19074559176778,0.999680239720502,0.861269152736904,0.0869560536646201,0.912460343749573
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29032046222681,0.0440321545440076,2.41023232026788,0.204697576519896,0.999009961453783,0.831474680354887,0.102353113794419,0.890179238931508
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.51779816131827,0.0367503857458648,2.63954406681588,0.17419158249818,0.997705390985577,0.83833813133283,0.0943790047717252,0.912566282033644
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.6944977110346,0.0453914553140996,2.55673462920406,0.225772507318297,0.998760017104682,0.871381632030594,0.106534993623588,0.896391033129648
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22011470670732,0.0450666075860227,2.26254366173508,0.195757358907777,0.999888183727343,0.859718048337869,0.139769554480358,0.914045614879385
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.21238874244419,0.0472709369523318,2.40440660158232,0.202287586545021,0.997755890452955,0.864332138136908,0.093689474408255,0.947095993960467
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53710640471214,0.0451913491312051,2.59262477301887,0.23481020218656,0.999696930015709,0.846839006442258,0.0873801253421963,0.926330586422044
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27189120270281,0.0494590924406501,2.58545494285645,0.187060113798577,0.999613798027211,0.850533987080632,0.131007752581045,0.915485635503974
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36522541542316,0.0463596412300553,2.44091332355666,0.211354220367186,0.995741024522397,0.851717259131501,0.0955961897838543,0.939197974023209
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48676137534205,0.0403521136889766,2.6334809441601,0.174033804832391,0.999556645552621,0.843572989298117,0.0884452771956096,0.919297507358377
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48677904154536,0.0407696277555854,2.6230793448584,0.173146720561157,0.99704591003706,0.847935781491746,0.123467357082897,0.920775014376656
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28570548937709,0.0451547273558788,2.36512428612888,0.25997687670305,0.994021842467388,0.878600040038128,0.111220981600636,0.940791306208323
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22484655925645,0.0494661151252082,2.27311302490145,0.241961106934394,0.99567824137376,0.859479517567611,0.140362987788416,0.916573426253252
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3320318514167,0.0396832613234797,2.51806327547299,0.156040216424551,0.999566267675718,0.860468110952009,0.132653789585384,0.928699992454801
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28558885459811,0.0518379931055061,3.06018148782964,0.299887848037966,0.995124817758955,0.827708009223801,0.112183896677269,0.894329986968745
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25833386084392,0.043901655072621,2.68072662365276,0.220191022348851,0.999326907527263,0.856268563206646,0.11135086991503,0.934338638217055
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41371922334223,0.0424372779055803,2.60312636343766,0.187280065513428,0.997670786057156,0.861326777115045,0.111260106870396,0.89246171242837
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.57256985714908,0.0384045582501945,2.51923703662001,0.175298254175999,0.999567595128173,0.857976922141727,0.113962744496313,0.927716129955933
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.17189202826801,0.0451850759677538,2.28380163641646,0.186302992691508,0.999711775717913,0.864171938732558,0.0940013039801554,0.93524543468238
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3393708945808,0.0449583477083908,2.74277450848624,0.216031306604443,0.999716572918542,0.830388923499124,0.0960368898516565,0.932168278604147
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22264279790123,0.0488034238615777,2.65172656816165,0.22667429465523,0.999339668814641,0.841222772391604,0.126333099564388,0.930169089283948
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30944834603247,0.042190016513605,2.29590267491545,0.210055634543035,0.999833431662375,0.889747682193706,0.122795318043288,0.926559881715622
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1949160896906,0.05081769556039,2.07515281823271,0.247095599023983,0.999915745604554,0.84679980400593,0.0683906418037103,0.916650450059438
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34775210203401,0.0482262313198644,2.51823244325046,0.229045091590755,0.999543620582699,0.87977802434336,0.0891130112664306,0.936549087188061
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36033781929487,0.0422106491802912,2.43943853365663,0.199336759170332,0.999787648177943,0.854021233800273,0.108279570374906,0.898920862701179
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.10904655891429,0.0469801692453708,2.66780514414479,0.228156623654467,0.999703727933174,0.844037693915609,0.0724311014033127,0.927832393527663
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39873042542783,0.0407808423756137,2.64841056678769,0.178029804577158,0.997651116706728,0.847416149099598,0.114618423462557,0.910945275539291
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22568777708268,0.0545505379668111,2.43874970317269,0.284275475755208,0.999685124202638,0.871593407230028,0.0709069236933599,0.917795099422453
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27128681930193,0.0436182303885177,2.36263269408135,0.209153354358236,0.99961736496616,0.86000416353614,0.114132767745636,0.918601405120985
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.31590890958825,0.0407291998015472,2.37535217220214,0.174090917068081,0.999471077887858,0.86539461077351,0.134503529439914,0.932356206034461
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2512204678458,0.0422734035510884,2.55800626195414,0.177175459196415,0.99920860671655,0.803846891152653,0.129898377140945,0.922296336028298
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41874768072151,0.0444658355413552,2.37824691685382,0.218358764967827,0.997630173204576,0.869382549118562,0.0970823080640206,0.91742138646233
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3365791995596,0.0411882763055542,2.55199518042492,0.214189248446893,0.995593569217742,0.86040123069755,0.110473066333566,0.949939773130073
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25710265160824,0.0448978678997218,2.09665224684804,0.202783606900862,0.999901311697646,0.857610044157634,0.0878433100462946,0.951951549387361
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.57920385862616,0.0515978440325212,2.5663622387061,0.26365189838518,0.998055454381328,0.864291558624365,0.0993129078109421,0.931077562166103
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.20734389315638,0.0421708361429077,2.34659270898204,0.223816644508469,0.998387945288495,0.820398835897935,0.0536966882695081,0.93570328488914
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40833873271313,0.0394742750158048,2.55872278079644,0.165612202030189,0.997990828270836,0.846598971482399,0.118092273592405,0.95156664381034
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37009017237071,0.0447604201582702,2.54543011773828,0.239755554244075,0.997251541169754,0.814304022294858,0.0880847935314515,0.905505668460919
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.44755446882135,0.0425195097443957,2.44809259692129,0.209751543747835,0.999939126094629,0.885912628568484,0.0691217013112669,0.927277297096177
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53190296562261,0.0470939916004997,2.40060679556976,0.270886271444795,0.997499683967969,0.878437923521862,0.11310236594307,0.957067594177769
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42775184473142,0.0528811762187376,2.5380030490743,0.274956848875215,0.998216622568116,0.875039960977205,0.0909449211712463,0.909250445878162
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28773210776201,0.0443393795472052,2.52521274416846,0.20700244357766,0.999736768390742,0.880619012169069,0.09690068241479,0.935167347005544
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49154084831756,0.0375691794873223,2.51559919268057,0.157759787221455,0.999290683429625,0.83797620892592,0.0963003853851842,0.930470909666656
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39958628867167,0.0531773492652086,2.24684573965511,0.32715422357591,0.999143343304893,0.862204696283096,0.130406564450784,0.945809418499266
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34341160475436,0.0482938803770701,2.87095706551643,0.254005132033733,0.999807170326897,0.821080067887224,0.0857237061086974,0.919344272858707
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29218634389222,0.0423187757890752,2.53303026487609,0.186373343660824,0.999172410062923,0.853160206291455,0.103856120868483,0.922069927717222
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49746238137885,0.0472384607643798,2.60940553252358,0.247407944937293,0.999647212760032,0.892194639613122,0.11128517239636,0.924574440821296
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.47431479019925,0.0419285552185877,2.34605244580319,0.207677177481411,0.996251021465564,0.825041585087989,0.117145295948365,0.909865944400016
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37987982373414,0.0502166434954327,2.06816048790137,0.262955392647051,0.999904517515401,0.881045313357682,0.107132195675262,0.92042724509329
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1125245409812,0.0462332281210103,2.42760490649831,0.19844389278527,0.996933843500879,0.844673255309753,0.0889532976606645,0.926651744073136
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32404798162513,0.0524507661752154,2.48340166440135,0.251090242769134,0.999223836924834,0.85630667662424,0.0832841902762459,0.928046741310509
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49472786592927,0.0382575873281456,2.46099978626288,0.165295334465234,0.999860690378666,0.863698573261592,0.0978371182531793,0.944283860669075
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3940727128351,0.0447566479340484,2.7372111513512,0.235567076438159,0.99978994563778,0.868207141151294,0.0852145489326525,0.929561162764559
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34356362442323,0.046809619650793,2.87791360457661,0.21810258557213,0.999558108989015,0.860941558766348,0.130078238213927,0.932508647843164
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24045082576439,0.0412134327048464,2.23700604350234,0.196404126565526,0.999307356879976,0.866172408462743,0.119377677834945,0.90712856068294
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.04868344393288,0.051561489167444,2.77370474120706,0.25588022151847,0.999444519966217,0.856807900926251,0.0925062411062142,0.902591509805797
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43070598807043,0.0476177707631238,2.40981810592734,0.238579663719815,0.9997314807384,0.827528351828065,0.0636077980434988,0.920542361781256
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.5134226680197,0.036683935626291,2.59874501712339,0.146656956132657,0.999559406555377,0.832435319222788,0.0981614322583002,0.905375055959137
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25999641284881,0.0422473423883692,2.54205105125188,0.181399093654038,0.999191794523002,0.831114731151181,0.125138074748278,0.920098732709119
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49648785580764,0.0452865186113853,2.3510576831952,0.235369298952609,0.999134467847369,0.816681482517239,0.115798804260744,0.936019463068376
